"","population","time","block","plot","trt","sample","name","X","Y","Zm01_1","Zm01_2","Zm02_1","Zm02_2","Zm03_1","Zm03_2","Zm04_1","Zm04_2","Zm05_1","Zm05_2","Zm06_1","Zm06_2","Zm07_1","Zm07_2","Zm09_1","Zm09_2","Zm10_1","Zm10_2","mlg"
"603","T1_6B",1,6,"B","4X",30,"T1_6B30_AB",6,2,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"604","T1_6B",1,6,"B","4X",31,"T1_6B31_AB",1,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"605","T1_6B",1,6,"B","4X",32,"T1_6B32_AB",2,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"606","T1_6B",1,6,"B","4X",33,"T1_6B33_AB",3,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"607","T1_6B",1,6,"B","4X",34,"T1_6B34_AB",4,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"608","T1_6B",1,6,"B","4X",35,"T1_6B35_AB",5,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"18100","T1_6B",1,6,"B","4X",36,"T1_6B36_AB",6,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"609","T1_6C",1,6,"C","2X",1,"T1-6C1-AB",1,6,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"610","T1_6C",1,6,"C","2X",2,"T1-6C2-AB",2,6,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"611","T1_6C",1,6,"C","2X",3,"T1-6C3-AB",3,6,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"612","T1_6C",1,6,"C","2X",4,"T1-6C4-AB",4,6,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"613","T1_6C",1,6,"C","2X",5,"T1-6C5-AB",5,6,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"19100","T1_6C",1,6,"C","2X",6,"T1-6C6-AB",6,6,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"614","T1_6C",1,6,"C","2X",7,"T1-6C7-AB",1,5,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"615","T1_6C",1,6,"C","2X",8,"T1-6C8-AB",2,5,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"616","T1_6C",1,6,"C","2X",9,"T1-6C9-AB",3,5,171,177,96,102,105,107,80,80,196,196,284,290,87,96,128,128,150,152,624
"617","T1_6C",1,6,"C","2X",10,"T1-6C10-AB",4,5,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"618","T1_6C",1,6,"C","2X",11,"T1-6C11-AB",5,5,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"619","T1_6C",1,6,"C","2X",12,"T1-6C12-AB",6,5,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"20100","T1_6C",1,6,"C","2X",13,"T1-6C13-AB",1,4,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"620","T1_6C",1,6,"C","2X",14,"T1-6C14-AB",2,4,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"621","T1_6C",1,6,"C","2X",15,"T1-6C15-AB",3,4,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"622","T1_6C",1,6,"C","2X",16,"T1-6C16-AB",4,4,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"623","T1_6C",1,6,"C","2X",18,"T1-6C18-AB",6,4,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"624","T1_6C",1,6,"C","2X",19,"T1-6C19-AB",1,3,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"625","T1_6C",1,6,"C","2X",20,"T1-6C20-AB",2,3,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"626","T1_6C",1,6,"C","2X",21,"T1-6C21-AB",3,3,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"627","T1_6C",1,6,"C","2X",22,"T1-6C22-AB",4,3,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"628","T1_6C",1,6,"C","2X",23,"TI-6C23-AB",5,3,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"629","T1_6C",1,6,"C","2X",24,"TI-6C24-AB",6,3,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"630","T1_6C",1,6,"C","2X",26,"TI-6C26-AB",2,2,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"631","T1_6C",1,6,"C","2X",27,"TI-6C27-AB",3,2,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"632","T1_6C",1,6,"C","2X",28,"TI-6C28-AB",4,2,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"633","T1_6C",1,6,"C","2X",29,"TI-6C29-AB",5,2,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"634","T1_6C",1,6,"C","2X",30,"TI-6C30-AB",6,2,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"635","T1_6C",1,6,"C","2X",31,"T1-6C31-AB",1,1,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"636","T1_6C",1,6,"C","2X",32,"T1-6C32-AB",2,1,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"637","T1_6C",1,6,"C","2X",33,"T1-6C33-AB",3,1,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"638","T1_6C",1,6,"C","2X",34,"T1-6C34-AB",4,1,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"639","T1_6C",1,6,"C","2X",35,"T1-6C35-AB",5,1,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"640","T1_6C",1,6,"C","2X",36,"T1-6C36-AB",6,1,165,179,96,99,99,105,80,94,196,200,290,290,93,96,128,134,150,150,618
"641","T1_6D",1,6,"D","1X",2,"T1-6D2",2,6,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"642","T1_6D",1,6,"D","1X",3,"T1-6D3",3,6,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"643","T1_6D",1,6,"D","1X",4,"T1-6D4",4,6,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"644","T1_6D",1,6,"D","1X",5,"T1-6D5",5,6,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"645","T1_6D",1,6,"D","1X",6,"T1-6D6",6,6,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"646","T1_6D",1,6,"D","1X",7,"T1-6D7",1,5,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"647","T1_6D",1,6,"D","1X",8,"T1-6D8",2,5,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"648","T1_6D",1,6,"D","1X",9,"T1-6D9",3,5,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"649","T1_6D",1,6,"D","1X",10,"T1-6D10",4,5,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"650","T1_6D",1,6,"D","1X",11,"T1-6D11",5,5,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"651","T1_6D",1,6,"D","1X",12,"T1-6D12",6,5,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"652","T1_6D",1,6,"D","1X",13,"T1-6D13",1,4,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"653","T1_6D",1,6,"D","1X",14,"T1-6D14",2,4,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"654","T1_6D",1,6,"D","1X",15,"T1-6D15",3,4,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"655","T1_6D",1,6,"D","1X",16,"T1-6D16",4,4,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"656","T1_6D",1,6,"D","1X",17,"T1-6D17",5,4,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"657","T1_6D",1,6,"D","1X",18,"T1-6D18",6,4,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"658","T1_6D",1,6,"D","1X",19,"T1-6D19",1,3,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"659","T1_6D",1,6,"D","1X",20,"T1-6D20",2,3,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"660","T1_6D",1,6,"D","1X",21,"T1-6D21",3,3,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"661","T1_6D",1,6,"D","1X",22,"T1-6D22",4,3,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"662","T1_6D",1,6,"D","1X",23,"T1-6D23",5,3,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"663","T1_6D",1,6,"D","1X",24,"T1-6D24",6,3,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"21100","T1_6D",1,6,"D","1X",25,"T1-6D25",1,2,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"664","T1_6D",1,6,"D","1X",26,"T1-6D26",2,2,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"665","T1_6D",1,6,"D","1X",27,"T1-6D27",3,2,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"666","T1_6D",1,6,"D","1X",28,"T1-6D28",4,2,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"667","T1_6D",1,6,"D","1X",29,"T1-6D29",5,2,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"668","T1_6D",1,6,"D","1X",30,"T1-6D30",6,2,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"669","T1_6D",1,6,"D","1X",31,"T1-6D31",1,1,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"670","T1_6D",1,6,"D","1X",32,"T1-6D32",2,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"671","T1_6D",1,6,"D","1X",33,"T1-6D33",3,1,165,171,99,102,105,105,94,94,196,196,290,290,90,96,128,128,148,150,643
"672","T1_6D",1,6,"D","1X",34,"T1-6D34",4,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"673","T1_6D",1,6,"D","1X",35,"T1-6D35",5,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"674","T1_6D",1,6,"D","1X",36,"T1-6D36",6,1,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"675","T1_7A",1,7,"A","0X",1,"T1-7A1",1,6,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"676","T1_7A",1,7,"A","0X",2,"T1-7A2",2,6,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"677","T1_7A",1,7,"A","0X",3,"T1-7A3",3,6,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"678","T1_7A",1,7,"A","0X",4,"T1-7A4",4,6,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"679","T1_7A",1,7,"A","0X",5,"T1-7A5",5,6,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"680","T1_7A",1,7,"A","0X",6,"T1-7A6",6,6,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"681","T1_7A",1,7,"A","0X",7,"T1-7A7",1,5,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"682","T1_7A",1,7,"A","0X",8,"T1-7A8",2,5,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"683","T1_7A",1,7,"A","0X",9,"T1-7A9",3,5,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"684","T1_7A",1,7,"A","0X",10,"T1-7A10",4,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"685","T1_7A",1,7,"A","0X",11,"T1-7A11",5,5,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"22100","T1_7A",1,7,"A","0X",12,"T1-7A12",6,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"686","T1_7A",1,7,"A","0X",13,"T1-7A13",1,4,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"687","T1_7A",1,7,"A","0X",14,"T1-7A14",2,4,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"688","T1_7A",1,7,"A","0X",15,"T1-7A15",3,4,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"689","T1_7A",1,7,"A","0X",16,"T1-7A16",4,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"690","T1_7A",1,7,"A","0X",17,"T1-7A17",5,4,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"691","T1_7A",1,7,"A","0X",18,"T1-7A18",6,4,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"11101","T1_7A",1,7,"A","0X",19,"T1-7A19",1,3,999,999,102,102,105,105,80,80,196,196,290,290,90,96,128,134,146,150,2500
"692","T1_7A",1,7,"A","0X",20,"T1-7A20",2,3,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"693","T1_7A",1,7,"A","0X",21,"T1-7A21",3,3,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"694","T1_7A",1,7,"A","0X",22,"T1-7A22",4,3,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"2377","T1_7A",1,7,"A","0X",23,"T1-7A23",5,3,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"695","T1_7A",1,7,"A","0X",24,"T1-7A24",6,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"696","T1_7A",1,7,"A","0X",25,"T1-7A25",1,2,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"21101","T1_7A",1,7,"A","0X",26,"T1-7A26",2,2,999,999,102,102,105,105,80,80,196,196,290,290,90,96,128,134,146,150,2500
"697","T1_7A",1,7,"A","0X",27,"T1-7A27",3,2,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"698","T1_7A",1,7,"A","0X",28,"T1-7A28",4,2,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"2410","T1_7A",1,7,"A","0X",30,"T1-7A30",6,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"699","T1_7A",1,7,"A","0X",31,"T1-7A31",1,1,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"700","T1_7A",1,7,"A","0X",32,"T1-7A32",2,1,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"701","T1_7A",1,7,"A","0X",33,"T1-7A33",3,1,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"702","T1_7A",1,7,"A","0X",34,"T1-7A34",4,1,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"703","T1_7A",1,7,"A","0X",35,"T1-7A35",5,1,165,171,102,102,105,113,80,80,196,200,284,290,96,96,128,128,150,150,683
"704","T1_7B",1,7,"B","2X",1,"T1-7B1-AB",1,6,165,165,102,102,105,105,80,80,196,200,284,290,93,96,128,128,150,150,516
"705","T1_7B",1,7,"B","2X",2,"T1-7B2-AB",2,6,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"706","T1_7B",1,7,"B","2X",3,"T1-7B3-AB",3,6,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"707","T1_7B",1,7,"B","2X",4,"T1-7B4-AB",4,6,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"708","T1_7B",1,7,"B","2X",5,"T1-7B5-AB",5,6,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"709","T1_7B",1,7,"B","2X",6,"T1-7B6-AB",6,6,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"2510","T1_7B",1,7,"B","2X",7,"T1-7B7-AB",1,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"710","T1_7B",1,7,"B","2X",8,"T1-7B8-AB",2,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"711","T1_7B",1,7,"B","2X",9,"T1-7B9-AB",3,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"712","T1_7B",1,7,"B","2X",10,"T1-7B10-AB",4,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"713","T1_7B",1,7,"B","2X",11,"T1-7B11-AB",5,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"714","T1_7B",1,7,"B","2X",12,"T1-7B12-AB",6,5,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"715","T1_7B",1,7,"B","2X",13,"T1-7B13-AB",1,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"716","T1_7B",1,7,"B","2X",14,"T1-7B14-AB",2,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"717","T1_7B",1,7,"B","2X",15,"T1-7B15-AB",3,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"718","T1_7B",1,7,"B","2X",16,"T1-7B16-AB",4,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"719","T1_7B",1,7,"B","2X",17,"T1-7B17-AB",5,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"720","T1_7B",1,7,"B","2X",18,"T1-7B18-AB",6,4,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"721","T1_7B",1,7,"B","2X",19,"T1-7B19-AB",1,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"722","T1_7B",1,7,"B","2X",20,"T1-7B20-AB",2,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"723","T1_7B",1,7,"B","2X",21,"T1-7B21-AB",3,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"2610","T1_7B",1,7,"B","2X",22,"T1-7B22-AB",4,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"724","T1_7B",1,7,"B","2X",23,"T1-7B23-AB",5,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"725","T1_7B",1,7,"B","2X",24,"T1-7B24-AB",6,3,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"726","T1_7B",1,7,"B","2X",25,"T1-7B25-AB",1,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"727","T1_7B",1,7,"B","2X",26,"T1-7B26-AB",2,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"728","T1_7B",1,7,"B","2X",27,"T1-7B27-AB",3,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"729","T1_7B",1,7,"B","2X",28,"T1-7B28-AB",4,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"730","T1_7B",1,7,"B","2X",29,"T1-7B29-AB",5,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"731","T1_7B",1,7,"B","2X",30,"T1-7B30-AB",6,2,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"732","T1_7B",1,7,"B","2X",31,"T1-7B31-AB",1,1,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"733","T1_7B",1,7,"B","2X",32,"T1-7B32-AB",2,1,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"734","T1_7B",1,7,"B","2X",33,"T1-7B33-AB",3,1,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"735","T1_7B",1,7,"B","2X",34,"T1-7B34-AB",4,1,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"736","T1_7B",1,7,"B","2X",35,"T1-7B35-AB",5,1,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"737","T1_7B",1,7,"B","2X",36,"T1-7B36-AB",6,1,165,165,102,102,105,105,80,94,200,200,284,290,93,93,128,134,148,150,688
"738","T1_7C",1,7,"C","4X",1,"T1_7C1_AB",1,6,165,165,102,102,105,105,80,80,196,200,290,290,90,96,128,128,146,148,746
"739","T1_7C",1,7,"C","4X",2,"T1_7C2_AB",2,6,165,165,102,102,105,105,80,80,196,200,290,290,90,96,128,128,146,148,746
"740","T1_7C",1,7,"C","4X",4,"T1_7C4_AB",4,6,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"741","T1_7C",1,7,"C","4X",5,"T1_7C5_AB",5,6,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"2710","T1_7C",1,7,"C","4X",6,"T1_7C6_AB",6,6,165,171,102,102,103,105,80,80,200,200,284,284,93,99,128,128,148,150,754
"742","T1_7C",1,7,"C","4X",7,"T1_7C7_AB",1,5,165,177,102,102,101,111,80,80,196,200,290,290,93,96,128,128,146,146,583
"743","T1_7C",1,7,"C","4X",8,"T1_7C8_AB",2,5,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"744","T1_7C",1,7,"C","4X",9,"T1_7C9_AB",3,5,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"745","T1_7C",1,7,"C","4X",10,"T1_7C10_AB",4,5,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"746","T1_7C",1,7,"C","4X",11,"T1_7C11_AB",5,5,165,171,102,102,103,105,80,80,200,200,284,284,93,99,128,128,148,150,754
"747","T1_7C",1,7,"C","4X",12,"T1_7C12_AB",6,5,165,171,102,102,103,105,80,80,200,200,284,284,93,99,128,128,148,150,754
"748","T1_7C",1,7,"C","4X",13,"T1_7C13_AB",1,4,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"749","T1_7C",1,7,"C","4X",14,"T1_7C14_AB",2,4,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"750","T1_7C",1,7,"C","4X",15,"T1_7C15_AB",3,4,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"751","T1_7C",1,7,"C","4X",16,"T1_7C16_AB",4,4,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"752","T1_7C",1,7,"C","4X",17,"T1_7C17_AB",5,4,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"753","T1_7C",1,7,"C","4X",18,"T1_7C18_AB",6,4,165,171,102,102,103,105,80,80,200,200,284,284,93,99,128,128,148,150,754
"754","T1_7C",1,7,"C","4X",19,"T1_7C19_AB",1,3,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"755","T1_7C",1,7,"C","4X",20,"T1_7C20_AB",2,3,165,171,96,102,105,105,80,80,196,200,284,284,96,99,128,128,150,150,763
"756","T1_7C",1,7,"C","4X",21,"T1_7C21_AB",3,3,165,177,96,102,101,105,80,80,196,200,284,290,93,96,128,128,148,150,764
"757","T1_7C",1,7,"C","4X",22,"T1_7C22_AB",4,3,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"758","T1_7C",1,7,"C","4X",23,"T1_7C23_AB",5,3,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"759","T1_7C",1,7,"C","4X",24,"T1_7C24_AB",6,3,165,171,102,102,103,105,80,80,200,200,284,284,93,99,128,128,148,150,754
"760","T1_7C",1,7,"C","4X",25,"T1_7C25_AB",1,2,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"761","T1_7C",1,7,"C","4X",26,"T1_7C26_AB",2,2,165,171,102,102,101,105,80,94,192,196,284,290,90,96,128,134,148,148,769
"762","T1_7C",1,7,"C","4X",27,"T1_7C27_AB",3,2,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"763","T1_7C",1,7,"C","4X",28,"T1_7C28_AB",4,2,165,171,96,102,105,109,80,80,196,196,284,290,93,96,128,128,146,150,748
"764","T1_7C",1,7,"C","4X",29,"T1_7C29_AB",5,2,165,177,96,102,101,105,80,80,196,200,284,290,93,96,128,128,148,150,764
"765","T1_7C",1,7,"C","4X",30,"T1_7C30_AB",6,2,165,171,102,102,103,105,80,80,200,200,284,284,93,99,128,128,148,150,754
"766","T1_7C",1,7,"C","4X",31,"T1_7C31_AB",1,1,165,177,102,102,105,105,80,80,192,196,290,290,90,93,128,128,148,150,774
"767","T1_7C",1,7,"C","4X",32,"T1_7C32_AB",2,1,165,171,102,102,101,105,80,94,192,196,284,290,90,96,128,134,148,148,769
"768","T1_7C",1,7,"C","4X",33,"T1_7C33_AB",3,1,165,171,102,102,101,105,80,94,192,196,284,290,90,96,128,134,148,148,769
"769","T1_7C",1,7,"C","4X",34,"T1_7C34_AB",4,1,165,177,96,102,101,105,80,80,196,200,284,290,93,96,128,128,148,150,764
"770","T1_7C",1,7,"C","4X",35,"T1_7C35_AB",5,1,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"771","T1_7C",1,7,"C","4X",36,"T1_7C36_AB",6,1,165,165,99,102,105,105,80,94,192,200,284,284,90,96,134,134,146,148,686
"772","T1_7D",1,7,"D","1X",1,"T1-7D1",1,6,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
"773","T1_7D",1,7,"D","1X",2,"T1-7D2",2,6,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
"774","T1_7D",1,7,"D","1X",4,"T1-7D4",4,6,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
"775","T1_7D",1,7,"D","1X",5,"T1-7D5",5,6,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
"776","T1_7D",1,7,"D","1X",6,"T1-7D6",6,6,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
"777","T1_7D",1,7,"D","1X",7,"T1-7D7",1,5,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
"778","T1_7D",1,7,"D","1X",8,"T1-7D8",2,5,165,165,96,102,105,105,80,80,196,196,290,290,90,96,128,128,146,148,786
"779","T1_7D",1,7,"D","1X",9,"T1-7D9",3,5,165,177,96,102,105,105,80,80,192,196,290,290,90,96,128,136,148,150,787
"780","T1_7D",1,7,"D","1X",11,"T1-7D11",5,5,165,165,102,102,105,105,80,94,196,196,290,290,90,96,134,136,148,150,780
